param1,param3,param11,param12,param13,param14,param15,param16,param17,param18,param21,external_id
250953374,1724,12276,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,250953374
250954656,1386,16614,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,250954656
250955318,1194,7806,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,250955318
250955741,2446,2554,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250955741
250957809,1397,4603,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,250957809
250957850,2585,2415,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250957850
250959216,5526,29474,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,250959216
250961091,1545,11455,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,250961091
250961555,3616,31384,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,250961555
250961938,1780,4220,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,250961938
250961970,1066,15934,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,250961970
250962039,1441,3559,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250962039
250962179,3718,31282,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,250962179
250962241,1303,13697,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,250962241
250962276,1256,18744,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,250962276
250962535,5519,34481,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,250962535
250962683,1842,10158,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,250962683
250962900,5768,29232,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,250962900
250963078,1017,24983,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,250963078
250963280,1610,15390,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,250963280
250963515,1385,17615,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,250963515
250964511,1013,14987,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,250964511
250964864,1349,20651,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,250964864
250965003,1859,19141,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,250965003
250965038,2989,2011,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250965038
250965054,1859,18141,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,250965054
250965062,3970,1030,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250965062
250965461,1079,10921,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,250965461
250965526,1396,16604,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,250965526
250966492,1767,6233,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,250966492
250967715,1639,14361,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,250967715
250968673,1994,13006,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,250968673
250969386,1465,16535,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,250969386
250969831,2717,32283,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,250969831
250970490,1754,3246,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250970490
250971755,3589,1411,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250971755
250972034,1645,15355,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,250972034
250973170,1411,23589,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,250973170
250973189,1641,9359,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,250973189
250973278,1845,27155,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,250973278
250973294,2087,2913,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250973294
250973642,2431,2569,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250973642
250975254,1112,19888,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,250975254
250976218,1019,11981,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,250976218
250976811,2497,2503,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250976811
250977060,1742,16258,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,250977060
250977176,1759,6241,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,250977176
250978091,3740,1260,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250978091
250978750,2920,2080,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250978750
250979039,1708,13292,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,250979039
250979403,1481,15519,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,250979403
250980193,1347,10653,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,250980193
250980380,2634,37366,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,250980380
250982510,1765,3235,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250982510
250982650,1703,4297,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,250982650
250983079,1511,7489,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,250983079
250983427,1809,14191,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,250983427
250983508,1379,21621,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,250983508
250983737,1432,18568,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,250983737
250983907,1368,3632,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250983907
250984288,1789,7211,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,250984288
250984709,1123,20877,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,250984709
250986590,1514,6486,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,250986590
250986671,2665,2335,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250986671
250988160,1320,43680,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,250988160
250988828,1476,16524,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,250988828
250989220,1068,11932,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,250989220
250989557,1054,10946,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,250989557
250989646,1921,10079,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,250989646
250990733,1921,13079,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,250990733
250991225,2679,2321,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250991225
250991381,1688,9312,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,250991381
250991799,1116,19884,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,250991799
250992507,1712,17288,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,250992507
250993090,3453,1547,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,250993090
250993848,1661,24339,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,250993848
250993872,1699,11301,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,250993872
250994810,1561,13439,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,250994810
250995638,1169,5831,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,250995638
250995883,1067,11933,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,250995883
250996189,1146,7854,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,250996189
250996391,1627,19373,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,250996391
250996863,1872,10128,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,250996863
250997355,1294,12706,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,250997355
251000621,1094,11906,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251000621
251001024,4316,684,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251001024
251001555,1087,5913,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251001555
251001873,1737,20263,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,251001873
251001890,1745,7255,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251001890
251002110,1031,15969,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,251002110
251002284,1900,12100,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,251002284
251002390,1434,9566,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251002390
251002420,1225,22775,24000.00,449.61,84,13.45,15.60,42.44,38189.64,492.05,251002420
251002586,1567,26433,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,251002586
251002829,3843,1157,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251002829
251003167,3210,1790,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251003167
251003230,1516,5484,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251003230
251004040,1848,26152,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,251004040
251004570,1856,20144,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,251004570
251005267,4356,30644,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251005267
251005976,1630,11370,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251005976
251006948,1840,43160,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,251006948
251007316,1280,15720,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,251007316
251007847,2339,32661,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251007847
251008088,1937,26063,28000.00,524.54,84,13.45,15.60,49.51,44554.16,574.05,251008088
251009548,1831,3169,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251009548
251011020,1300,13700,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,251011020
251011216,1366,9634,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251011216
251012182,2304,2696,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251012182
251013260,1069,25931,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,251013260
251013472,1504,9496,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251013472
251013685,1893,27107,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,251013685
251013812,1577,11423,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251013812
251014142,1853,17147,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,251014142
251014746,1502,3498,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251014746
251015106,1904,4096,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251015106
251016102,1975,3025,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251016102
251016390,1356,7644,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251016390
251016560,1740,4260,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251016560
251016846,1994,16006,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,251016846
251017893,1629,3371,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251017893
251018164,1745,7255,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251018164
251018350,1396,10604,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,251018350
251018830,1201,4799,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251018830
251018989,1518,6482,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,251018989
251019071,1242,21758,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,251019071
251019772,1784,5216,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251019772
251019780,1597,24403,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,251019780
251019985,1683,43317,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,251019985
251020177,4233,767,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251020177
251020193,1907,10093,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,251020193
251020304,3870,1130,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251020304
251020347,4537,30463,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251020347
251020410,1972,10028,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,251020410
251020444,1453,6547,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,251020444
251020932,1739,10261,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,251020932
251020940,2759,2241,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251020940
251021203,1965,13035,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,251021203
251021505,1865,13135,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,251021505
251021580,1707,10293,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,251021580
251021785,1157,17843,19000.00,355.94,84,13.45,15.60,33.60,30233.36,389.54,251021785
251023699,1056,10944,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,251023699
251024032,1799,10201,12000.00,224.81,84,13.45,15.60,21.22,19095.24,246.03,251024032
251024156,1419,5581,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251024156
251025144,1915,14085,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,251025144
251025225,1928,15072,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,251025225
251025489,5129,29871,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251025489
251026175,1441,11559,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251026175
251026671,1137,8863,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,251026671
251218538,1424,8576,10000.00,187.34,84,13.45,15.60,17.68,15912.56,205.02,251218538
251219313,1336,23664,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,251219313
251220338,1751,7249,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251220338
251220478,3460,31540,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251220478
251220800,1142,9858,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251220800
251221318,1983,9017,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251221318
251221571,1105,16895,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,251221571
251221938,1272,5728,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251221938
251222047,2019,2981,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251222047
251222381,1944,24056,26000.00,487.07,84,13.45,15.60,45.97,41371.48,533.04,251222381
251222403,1751,3249,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251222403
251222527,1894,4106,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251222527
251222802,1835,15165,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,251222802
251224120,1500,21500,23000.00,430.87,84,13.45,15.60,40.67,36597.88,471.54,251224120
251224821,1697,11303,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251224821
251224945,1437,14563,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,251224945
251227049,2691,2309,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251227049
251227537,2404,2596,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251227537
251227782,1488,3512,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251227782
251229041,1713,13287,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,251229041
251229130,1129,3871,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251229130
251229297,1962,33038,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251229297
251229483,1935,16065,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,251229483
251229530,2059,2941,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251229530
251229793,1844,13156,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,251229793
251229890,1400,4600,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251229890
251230317,1400,11600,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251230317
251230465,1774,14226,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,251230465
251230910,1573,12427,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,251230910
251231453,1281,7719,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251231453
251231577,1305,7695,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251231577
251231623,1162,11838,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251231623
251233855,1870,9130,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251233855
251233910,1289,5711,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251233910
251234207,1409,12591,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,251234207
251234622,1095,20905,22000.00,412.14,84,13.45,15.60,38.90,35006.96,451.04,251234622
251234819,1738,23262,25000.00,468.34,84,13.45,15.60,44.21,39780.56,512.55,251234819
251235009,4180,820,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251235009
251235050,2924,2076,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251235050
251235165,2828,2172,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251235165
251236757,1499,5501,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251236757
251238270,1594,11406,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251238270
251238520,3549,1451,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251238520
251238920,1489,14511,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,251238920
251239187,3735,1265,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251239187
251239217,1524,15476,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,251239217
251240274,1472,27528,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,251240274
251240304,1251,7749,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251240304
251240860,1216,6784,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,251240860
251242200,3793,1207,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251242200
251242846,4882,40118,45000.00,843.01,84,13.45,15.60,79.57,71604.84,922.58,251242846
251242994,1192,25808,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,251242994
251243001,3639,1361,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251243001
251243540,1272,13728,15000.00,281.01,84,13.45,15.60,26.52,23868.84,307.53,251243540
251243583,1611,33389,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251243583
251243699,1087,25913,27000.00,505.81,84,13.45,15.60,47.74,42963.24,553.55,251243699
251243753,1202,4798,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251243753
251243958,3307,36693,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,251243958
251244580,1711,9289,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251244580
251245039,1358,15642,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,251245039
251245217,1515,9485,11000.00,206.07,84,13.45,15.60,19.45,17503.48,225.52,251245217
251245438,1715,12285,14000.00,262.27,84,13.45,15.60,24.76,22277.08,287.03,251245438
251245667,1870,15130,17000.00,318.47,84,13.45,15.60,30.06,27050.68,348.53,251245667
251246752,1848,6152,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,251246752
251246884,1352,18648,20000.00,374.67,84,13.45,15.60,35.37,31824.28,410.04,251246884
251247198,1716,5284,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251247198
251247619,2263,2737,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251247619
251247775,1628,5372,7000.00,131.14,84,13.45,15.60,12.38,11138.96,143.52,251247775
251248232,1026,14974,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,251248232
251250342,4369,631,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251250342
251250504,1118,4882,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251250504
251251195,1932,3068,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251251195
251252140,1429,7571,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251252140
251252205,2822,2178,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251252205
251252620,1370,6630,8000.00,149.87,84,13.45,15.60,14.15,12729.88,164.02,251252620
251252914,1968,27032,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,251252914
251253520,1473,27527,29000.00,543.27,84,13.45,15.60,51.28,46145.08,594.55,251253520
251254496,2874,37126,40000.00,749.34,84,13.45,15.60,70.73,63648.56,820.07,251254496
251254569,1370,16630,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,251254569
251254860,1746,11254,13000.00,243.54,84,13.45,15.60,22.99,20686.16,266.53,251254860
251255603,2115,2885,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251255603
251256286,1445,16555,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,251256286
251256421,1544,14456,16000.00,299.74,84,13.45,15.60,28.29,25459.76,328.03,251256421
251257037,3301,31699,35000.00,655.67,84,13.45,15.60,61.89,55692.28,717.56,251257037
251257126,2922,2078,5000.00,93.67,84,13.45,15.60,8.84,7956.28,102.51,251257126
251257657,1317,19683,21000.00,393.41,84,13.45,15.60,37.13,33416.04,430.54,251257657
251258920,1360,22640,24000.00,449.61,84,13.45,15.60,42.44,38189.64,492.05,251258920
251259471,1103,16897,18000.00,337.21,84,13.45,15.60,31.83,28642.44,369.04,251259471
251259609,1724,7276,9000.00,168.61,84,13.45,15.60,15.92,14321.64,184.53,251259609
251259676,1012,4988,6000.00,112.41,84,13.45,15.60,10.61,9548.04,123.02,251259676
